id,date_utc,url,user,content_raw,content_clean,sent_compound,sent_pos,sent_neg,sent_neu
1975738160199172173,2025-10-08 01:40:59+00:00,https://x.com/trump_repost/status/1975738160199172173,trump_repost,Congratulations to Matt Van Epps on his great victory in Tennessee. He will be a GREAT Congressman!!! President DJT,Congratulations to Matt Van Epps on his great victory in Tennessee He will be a GREAT Congressman President DJT,0.9304,0.461,0.0,0.539
1975744272801620128,2025-10-08 02:05:16+00:00,https://x.com/trump_repost/status/1975744272801620128,trump_repost,"Wow! Jack Smith and the Biden DOJ spied on Republican Senators and a least one Republican Congressman. This is really bad ""stuff."" They tried to take down the Republican Party, and got caught!!!",Wow Jack Smith and the Biden DOJ spied on Republican Senators and a least one Republican Congressman This is really bad stuff They tried to take down the Republican Party and got caught,0.4033,0.165,0.097,0.738
1975744362580459983,2025-10-08 02:05:38+00:00,https://x.com/trump_repost/status/1975744362580459983,trump_repost,"RT @marklevinshow: I think Pam Bondi, Kash Patel, and Dan Bongino are doing a great job.  Thanks to them all.",RT I think Pam Bondi Kash Patel and Dan Bongino are doing a great job Thanks to them all,0.7906,0.318,0.0,0.682
1975774567135404534,2025-10-08 04:05:39+00:00,https://x.com/trump_repost/status/1975774567135404534,trump_repost,My goal is very simple. STOP CRIME IN AMERICA! https://t.co/F2FOODFYmQ,My goal is very simple STOP CRIME IN AMERICA,-0.8275,0.0,0.524,0.476
1975774589482611077,2025-10-08 04:05:44+00:00,https://x.com/trump_repost/status/1975774589482611077,trump_repost,MAKE CHICAGO SAFE AGAIN! https://t.co/xKCQ05szQf,MAKE CHICAGO SAFE AGAIN,0.4404,0.492,0.0,0.508
1975774672232063019,2025-10-08 04:06:04+00:00,https://x.com/trump_repost/status/1975774672232063019,trump_repost,https://t.co/O3ldHnV2Op,,0.0,0.0,0.0,0.0
1975777079859007771,2025-10-08 04:15:38+00:00,https://x.com/trump_repost/status/1975777079859007771,trump_repost,"RT @trump_repost: Pregnant Women, DON'T USE TYLENOL UNLESS ABSOLUTELY NECESSARY, DON'T GIVE TYLENOL TO YOUR YOUNG CHILD FOR VIRTUALLY ANY R…",RT Pregnant Women DON'T USE TYLENOL UNLESS ABSOLUTELY NECESSARY DON'T GIVE TYLENOL TO YOUR YOUNG CHILD FOR VIRTUALLY ANY R,0.0,0.0,0.0,1.0
1975777155931119754,2025-10-08 04:15:56+00:00,https://x.com/trump_repost/status/1975777155931119754,trump_repost,https://t.co/cmLpfrEjNe,,0.0,0.0,0.0,0.0
1975777247933145573,2025-10-08 04:16:18+00:00,https://x.com/trump_repost/status/1975777247933145573,trump_repost,https://t.co/krsvdrlnEI,,0.0,0.0,0.0,0.0
1975900338290041112,2025-10-08 12:25:25+00:00,https://x.com/trump_repost/status/1975900338290041112,trump_repost,Chicago Mayor should be in jail for failing to protect Ice Officers! Governor Pritzker also!,Chicago Mayor should be in jail for failing to protect Ice Officers Governor Pritzker also,-0.1779,0.138,0.175,0.688
1975938242701865066,2025-10-08 14:56:02+00:00,https://x.com/trump_repost/status/1975938242701865066,trump_repost,"Florida Attorney General James Uthmeier is doing a GREAT job for the Sunshine State, which I won BIG in 2016, 2020, and 2024.
 
James is an America First Warrior, who is a true champion for ""MAGA."" He is THE MAN behind ALLIGATOR ALCATRAZ, and argued strongly at the United States Supreme Court in defense of my Executive Power to fire Deep State bureaucrats. Under James' fearless leadership, over 1,000 CRIMINAL PEDOPHILES have been arrested, missing children have been SAVED, and our Great Members of Law Enforcement have been empowered to do their jobs and, KEEP FLORIDA SAFE. In his next term, James will continue to work tirelessly to Ensure Law and Order, Uphold our Constitutional Rights, and Protect our always under siege Second Amendment.
 
James Uthmeier is a Strong Conservative Fighter and Prosecutor, and has my Complete and Total Endorsement — HE WILL NOT LET YOU DOWN!",Florida Attorney General James Uthmeier is doing a GREAT job for the Sunshine State which I won BIG in 2016 2020 and 2024 James is an America First Warrior who is a true champion for MAGA He is THE MAN behind ALLIGATOR ALCATRAZ and argued strongly at the United States Supreme Court in defense of my Executive Power to fire Deep State bureaucrats Under James' fearless leadership over 1 000 CRIMINAL PEDOPHILES have been arrested missing children have been SAVED and our Great Members of Law Enforcement have been empowered to do their jobs and KEEP FLORIDA SAFE In his next term James will continue to work tirelessly to Ensure Law and Order Uphold our Constitutional Rights and Protect our always under siege Second Amendment James Uthmeier is a Strong Conservative Fighter and Prosecutor and has my Complete and Total Endorsement HE WILL NOT LET YOU DOWN,0.9903,0.292,0.076,0.632
1975939492860297246,2025-10-08 15:01:00+00:00,https://x.com/trump_repost/status/1975939492860297246,trump_repost,"Congressman Chris Smith is a fantastic Representative for the wonderful people of New Jersey's 4th Congressional District!
 
As a Senior Member of the House Committee on Foreign Affairs, Chris is fighting tirelessly to advance our America First Agenda. He is working hard to Grow our Economy, Create GREAT Jobs, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Help Secure our already Secure Border, Strengthen our Military/Veterans, Defend our always under siege Second Amendment, and Ensure PEACE THROUGH STRENGTH.
 
Chris Smith has my Complete and Total Endorsement for Re-Election — HE WILL NOT LET YOU DOWN!",Congressman Chris Smith is a fantastic Representative for the wonderful people of New Jersey's 4th Congressional District As a Senior Member of the House Committee on Foreign Affairs Chris is fighting tirelessly to advance our America First Agenda He is working hard to Grow our Economy Create GREAT Jobs Promote MADE IN THE U S A Champion American Energy DOMINANCE Help Secure our already Secure Border Strengthen our Military Veterans Defend our always under siege Second Amendment and Ensure PEACE THROUGH STRENGTH Chris Smith has my Complete and Total Endorsement for Re Election HE WILL NOT LET YOU DOWN,0.9919,0.376,0.03,0.593
1975944454814228879,2025-10-08 15:20:43+00:00,https://x.com/trump_repost/status/1975944454814228879,trump_repost,"Congressman Jeff Van Drew is a ""MAGA"" Warrior for the incredible people of New Jersey's 2nd Congressional District!
 
As the Chairman of the House Judiciary Subcommittee on Oversight, Jeff is doing a tremendous job advancing our America First Agenda. He is working tirelessly to Grow our Economy, Cut Taxes and Regulations, Help Secure our already Secure Border, Stop Migrant Crime, Murderers, and other Criminals from illegally entering our Country, Strengthen our Military/Veterans, Champion American Energy DOMINANCE, and Defend our always under siege Second Amendment.
 
Jeff Van Drew is a very good friend, fighter, and WINNER, and has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",Congressman Jeff Van Drew is a MAGA Warrior for the incredible people of New Jersey's 2nd Congressional District As the Chairman of the House Judiciary Subcommittee on Oversight Jeff is doing a tremendous job advancing our America First Agenda He is working tirelessly to Grow our Economy Cut Taxes and Regulations Help Secure our already Secure Border Stop Migrant Crime Murderers and other Criminals from illegally entering our Country Strengthen our Military Veterans Champion American Energy DOMINANCE and Defend our always under siege Second Amendment Jeff Van Drew is a very good friend fighter and WINNER and has my Complete and Total Endorsement for Re Election HE WILL NEVER LET YOU DOWN,0.9423,0.238,0.112,0.65
1975975779679994273,2025-10-08 17:25:12+00:00,https://x.com/trump_repost/status/1975975779679994273,trump_repost,» Op-Ed: Rep. Andy Barr: Why I'm leading legislation to put Trump on a new $250 bill https://t.co/ujyof0i6N6,Op Ed Rep Andy Barr Why I'm leading legislation to put Trump on a new 250 bill,0.0,0.0,0.0,1.0
1976046433641103365,2025-10-08 22:05:57+00:00,https://x.com/trump_repost/status/1976046433641103365,trump_repost,https://t.co/m6BwYSL5xg,,0.0,0.0,0.0,0.0
1976047686341231032,2025-10-08 22:10:56+00:00,https://x.com/trump_repost/status/1976047686341231032,trump_repost,https://t.co/I9Ga3dWIPa,,0.0,0.0,0.0,0.0
1976059084500836381,2025-10-08 22:56:13+00:00,https://x.com/trump_repost/status/1976059084500836381,trump_repost,"I am very proud to announce that Israel and Hamas have both signed off on the first Phase of our Peace Plan. This means that ALL of the Hostages will be released very soon, and Israel will withdraw their Troops to an agreed upon line as the first steps toward a Strong, Durable, and Everlasting Peace. All Parties will be treated fairly! This is a GREAT Day for the Arab and Muslim World, Israel, all surrounding Nations, and the United States of America, and we thank the mediators from Qatar, Egypt, and Turkey, who worked with us to make this Historic and Unprecedented Event happen. BLESSED ARE THE PEACEMAKERS!

DONALD J. TRUMP
PRESIDENT OF THE UNITED STATES OF AMERICA",I am very proud to announce that Israel and Hamas have both signed off on the first Phase of our Peace Plan This means that ALL of the Hostages will be released very soon and Israel will withdraw their Troops to an agreed upon line as the first steps toward a Strong Durable and Everlasting Peace All Parties will be treated fairly This is a GREAT Day for the Arab and Muslim World Israel all surrounding Nations and the United States of America and we thank the mediators from Qatar Egypt and Turkey who worked with us to make this Historic and Unprecedented Event happen BLESSED ARE THE PEACEMAKERS DONALD J TRUMP PRESIDENT OF THE UNITED STATES OF AMERICA,0.9912,0.284,0.0,0.716
1976064421987483956,2025-10-08 23:17:26+00:00,https://x.com/trump_repost/status/1976064421987483956,trump_repost,https://t.co/X1UdKe9Yo5,,0.0,0.0,0.0,0.0
1976123333617061953,2025-10-09 03:11:31+00:00,https://x.com/trump_repost/status/1976123333617061953,trump_repost,https://t.co/dio83C98M3,,0.0,0.0,0.0,0.0
1976250617346887974,2025-10-09 11:37:18+00:00,https://x.com/trump_repost/status/1976250617346887974,trump_repost,RT @trump_repost: I am very proud to announce that Israel and Hamas have both signed off on the first Phase of our Peace Plan. This means t…,RT I am very proud to announce that Israel and Hamas have both signed off on the first Phase of our Peace Plan This means t,0.7841,0.239,0.0,0.761
1976251533999460695,2025-10-09 11:40:57+00:00,https://x.com/trump_repost/status/1976251533999460695,trump_repost,"I would like to thank Republican Congressman Brian Mast, of Florida, for his brilliant words and analysis on the return of the Hostages, and Peace in the Middle East, this morning on Fox &amp; Friends. Thank you Brian!!! President DJT",I would like to thank Republican Congressman Brian Mast of Florida for his brilliant words and analysis on the return of the Hostages and Peace in the Middle East this morning on Fox amp Friends Thank you Brian President DJT,0.9509,0.352,0.0,0.648
1976252699504230470,2025-10-09 11:45:35+00:00,https://x.com/trump_repost/status/1976252699504230470,trump_repost,"United States Ambassador Mike Huckabee is AMAZING! He worked so hard, and did so much, to bring about Peace in the Middle East. He has very quickly become a Great Man. Thank you Mike!",United States Ambassador Mike Huckabee is AMAZING He worked so hard and did so much to bring about Peace in the Middle East He has very quickly become a Great Man Thank you Mike,0.9504,0.38,0.04,0.58
1976255185736638500,2025-10-09 11:55:27+00:00,https://x.com/trump_repost/status/1976255185736638500,trump_repost,Thank you to Eylon Levy for your words of Wisdom on FoxNews this morning. A great day in the Middle East!,Thank you to Eylon Levy for your words of Wisdom on FoxNews this morning A great day in the Middle East,0.875,0.37,0.0,0.63
1976295770027659403,2025-10-09 14:36:44+00:00,https://x.com/trump_repost/status/1976295770027659403,trump_repost,"""PRESIDENT TRUMP HAS MADE HISTORY"" https://t.co/eMF3Q7Wqi2",PRESIDENT TRUMP HAS MADE HISTORY,0.0,0.0,0.0,1.0
1976313228826378261,2025-10-09 15:46:06+00:00,https://x.com/trump_repost/status/1976313228826378261,trump_repost,"Dr. Ben Carson will be an incredible National Nutrition Advisor for the United States Department of Agriculture. I will soon be awarding Dr. Carson the Presidential Medal of Freedom. He is a true American Patriot who cares deeply for the people of our Country, and never stops working to protect and strengthen Life, Liberty, and the Pursuit of Happiness, for all. Congratulations Ben!",Dr Ben Carson will be an incredible National Nutrition Advisor for the United States Department of Agriculture I will soon be awarding Dr Carson the Presidential Medal of Freedom He is a true American Patriot who cares deeply for the people of our Country and never stops working to protect and strengthen Life Liberty and the Pursuit of Happiness for all Congratulations Ben,0.9873,0.424,0.0,0.576
1976313390386799096,2025-10-09 15:46:45+00:00,https://x.com/trump_repost/status/1976313390386799096,trump_repost,https://t.co/8DlayMgT5X,,0.0,0.0,0.0,0.0
1976313421382689240,2025-10-09 15:46:52+00:00,https://x.com/trump_repost/status/1976313421382689240,trump_repost,"To all the FBI Agents who were forced by Christopher Wray to go to the Capitol on the afternoon of January 6th, and then risked their careers to blow the whistle about the Political Bias and Abuses they witnessed, I want to thank you for your Courage, and assure you that you now work for a Director, Kash Patel, and an Attorney General, Pam Bondi, who are stamping out Political Bias from the Bureau and DOJ, and making sure Agents pursue criminals without regard to their political stripe, just the evidence. Keep up the good work!",To all the FBI Agents who were forced by Christopher Wray to go to the Capitol on the afternoon of January 6th and then risked their careers to blow the whistle about the Political Bias and Abuses they witnessed I want to thank you for your Courage and assure you that you now work for a Director Kash Patel and an Attorney General Pam Bondi who are stamping out Political Bias from the Bureau and DOJ and making sure Agents pursue criminals without regard to their political stripe just the evidence Keep up the good work,-0.1027,0.131,0.134,0.735
1976316915745468580,2025-10-09 16:00:45+00:00,https://x.com/trump_repost/status/1976316915745468580,trump_repost,"Gary Player: ""The President's speech at the United Nations is without a question one of the greatest speeches I've ever heard, and two of my friends who are not Trump fans are now his big, big fans.""",Gary Player The President's speech at the United Nations is without a question one of the greatest speeches I've ever heard and two of my friends who are not Trump fans are now his big big fans,0.8779,0.234,0.0,0.766
1976317746674893190,2025-10-09 16:04:03+00:00,https://x.com/trump_repost/status/1976317746674893190,trump_repost,"RT @mrddmia: Congratulations to @AGPamBondi, U.S. Attorney Jason Reding Quiñones, and @USAO_SDFL prosecution team for winning the criminal…",RT Congratulations to U S Attorney Jason Reding Qui ones and prosecution team for winning the criminal,0.1779,0.293,0.265,0.442
1976317774743146907,2025-10-09 16:04:10+00:00,https://x.com/trump_repost/status/1976317774743146907,trump_repost,» 2020 Census Gave Dems Decade Of Electoral Advantages https://t.co/W47S4UfD3w,2020 Census Gave Dems Decade Of Electoral Advantages,0.3612,0.263,0.0,0.737
1976317798340231548,2025-10-09 16:04:15+00:00,https://x.com/trump_repost/status/1976317798340231548,trump_repost,» Chicago Police Ordered to 'Stand Down' as ICE Agent Surrounded – Legal Experts Warn of Criminal Liability https://t.co/zj3aA6FFTh,Chicago Police Ordered to 'Stand Down' as ICE Agent Surrounded Legal Experts Warn of Criminal Liability,-0.6249,0.075,0.328,0.597
1976318385148526840,2025-10-09 16:06:35+00:00,https://x.com/trump_repost/status/1976318385148526840,trump_repost,https://t.co/982V6KxTaT https://t.co/VwPx6buvD3,,0.0,0.0,0.0,0.0
1976318491750957352,2025-10-09 16:07:01+00:00,https://x.com/trump_repost/status/1976318491750957352,trump_repost,"Tariffs are only good if you want your Country to be Rich, Influential, and Powerful. If you want your Country to be a Third World Country, you should Vote against Tariffs!",Tariffs are only good if you want your Country to be Rich Influential and Powerful If you want your Country to be a Third World Country you should Vote against Tariffs,0.9153,0.381,0.0,0.619
1976318633514262820,2025-10-09 16:07:35+00:00,https://x.com/trump_repost/status/1976318633514262820,trump_repost,"RT @marklevinshow: A TREMENDOUS SPEECH AT THE UN BY OUR GREAT PRESIDENT!!

So proud of our President.  Our President's UN speech was absolu…",RT A TREMENDOUS SPEECH AT THE UN BY OUR GREAT PRESIDENT So proud of our President Our President's UN speech was absolu,0.8491,0.302,0.0,0.698
1976318762266791995,2025-10-09 16:08:05+00:00,https://x.com/trump_repost/status/1976318762266791995,trump_repost,"RT @OpenSourceZone: CNN: Voters Trust Republicans More Than Democrats on the big Issues

Crime: 🔴 Republicans +22
Immigration: 🔴 Republican…",RT CNN Voters Trust Republicans More Than Democrats on the big Issues Crime Republicans 22 Immigration Republican,-0.0516,0.151,0.161,0.688
1976319562145726857,2025-10-09 16:11:16+00:00,https://x.com/trump_repost/status/1976319562145726857,trump_repost,RT @marcthiessen: This was the best UNGA address by an American president in my lifetime — and I used to write them!,RT This was the best UNGA address by an American president in my lifetime and I used to write them,0.6369,0.189,0.0,0.811
1976319686754304362,2025-10-09 16:11:46+00:00,https://x.com/trump_repost/status/1976319686754304362,trump_repost,https://t.co/ylfvSVkbkb,,0.0,0.0,0.0,0.0
1976319837094969536,2025-10-09 16:12:22+00:00,https://x.com/trump_repost/status/1976319837094969536,trump_repost,https://t.co/gM02biCwi0,,0.0,0.0,0.0,0.0
1976319955827294408,2025-10-09 16:12:50+00:00,https://x.com/trump_repost/status/1976319955827294408,trump_repost,https://t.co/ci9akvmcMg,,0.0,0.0,0.0,0.0
1976320094243627041,2025-10-09 16:13:23+00:00,https://x.com/trump_repost/status/1976320094243627041,trump_repost,https://t.co/gwmBCpEvVs,,0.0,0.0,0.0,0.0
1976320230176796993,2025-10-09 16:13:55+00:00,https://x.com/trump_repost/status/1976320230176796993,trump_repost,https://t.co/hqOFidxL13,,0.0,0.0,0.0,0.0
1976320371105333252,2025-10-09 16:14:29+00:00,https://x.com/trump_repost/status/1976320371105333252,trump_repost,https://t.co/TqbtzS2CAl,,0.0,0.0,0.0,0.0
1976320512470225324,2025-10-09 16:15:03+00:00,https://x.com/trump_repost/status/1976320512470225324,trump_repost,https://t.co/4OneKEMbU7,,0.0,0.0,0.0,0.0
1976320662974423074,2025-10-09 16:15:38+00:00,https://x.com/trump_repost/status/1976320662974423074,trump_repost,https://t.co/9opCeDmGme,,0.0,0.0,0.0,0.0
1976320793182339565,2025-10-09 16:16:10+00:00,https://x.com/trump_repost/status/1976320793182339565,trump_repost,https://t.co/NrjcgwjAIC,,0.0,0.0,0.0,0.0
1976332525963542912,2025-10-09 17:02:47+00:00,https://x.com/trump_repost/status/1976332525963542912,trump_repost,https://t.co/faijl3iR2n,,0.0,0.0,0.0,0.0
1976461716348391600,2025-10-10 01:36:08+00:00,https://x.com/trump_repost/status/1976461716348391600,trump_repost,Thank you!!! https://t.co/KaX66yQS7f,Thank you,0.3612,0.714,0.0,0.286
1976467924883005938,2025-10-10 02:00:48+00:00,https://x.com/trump_repost/status/1976467924883005938,trump_repost,https://t.co/pKgCyX0LcE,,0.0,0.0,0.0,0.0
1976472872773353884,2025-10-10 02:20:28+00:00,https://x.com/trump_repost/status/1976472872773353884,trump_repost,Thank you Washington Post. Wow!!! https://t.co/iiABDiahs6 https://t.co/Q5zQfxojZy,Thank you Washington Post Wow,0.743,0.677,0.0,0.323
1976489401447514155,2025-10-10 03:26:09+00:00,https://x.com/trump_repost/status/1976489401447514155,trump_repost,» Angel parents call for Trump to receive Nobel Peace Prize for border security efforts https://t.co/lNvS2dvKnj,Angel parents call for Trump to receive Nobel Peace Prize for border security efforts,0.8481,0.455,0.0,0.545
1976489423694070157,2025-10-10 03:26:14+00:00,https://x.com/trump_repost/status/1976489423694070157,trump_repost,"Christopher Wray is another ""beauty."" https://t.co/z5OGDefxU7",Christopher Wray is another beauty,0.5859,0.487,0.0,0.513
1976490444885459174,2025-10-10 03:30:18+00:00,https://x.com/trump_repost/status/1976490444885459174,trump_repost,» Peace Through Strength: Trump's Gaza Deal + Why He Deserves the Nobel with Matt Boyle and Joel Pollak https://t.co/HX0fhciZsS,Peace Through Strength Trump's Gaza Deal Why He Deserves the Nobel with Matt Boyle and Joel Pollak,0.7717,0.309,0.0,0.691
1976497197303931380,2025-10-10 03:57:08+00:00,https://x.com/trump_repost/status/1976497197303931380,trump_repost,https://t.co/MUj1aHPva9,,0.0,0.0,0.0,0.0
1976605155119485173,2025-10-10 11:06:07+00:00,https://x.com/trump_repost/status/1976605155119485173,trump_repost,https://t.co/79rgaIJzlY,,0.0,0.0,0.0,0.0
1976605392844255705,2025-10-10 11:07:03+00:00,https://x.com/trump_repost/status/1976605392844255705,trump_repost,https://t.co/4yeqx2hrwS,,0.0,0.0,0.0,0.0
1976605562168336402,2025-10-10 11:07:44+00:00,https://x.com/trump_repost/status/1976605562168336402,trump_repost,https://t.co/RrM9Zgj0Ie,,0.0,0.0,0.0,0.0
1976606520168333414,2025-10-10 11:11:32+00:00,https://x.com/trump_repost/status/1976606520168333414,trump_repost,https://t.co/TIPotC3OSO,,0.0,0.0,0.0,0.0
1976606560119083399,2025-10-10 11:11:42+00:00,https://x.com/trump_repost/status/1976606560119083399,trump_repost,» Hostage deal is testament to Trump's skills: David Friedman | National Report https://t.co/Y34l7R6dxw,Hostage deal is testament to Trump's skills David Friedman National Report,0.0,0.0,0.0,1.0
1976606743871553979,2025-10-10 11:12:25+00:00,https://x.com/trump_repost/status/1976606743871553979,trump_repost,https://t.co/lTFF67XZLo,,0.0,0.0,0.0,0.0
1976606928970408351,2025-10-10 11:13:10+00:00,https://x.com/trump_repost/status/1976606928970408351,trump_repost,https://t.co/8eHV3bQFjE,,0.0,0.0,0.0,0.0
1976607103675728340,2025-10-10 11:13:51+00:00,https://x.com/trump_repost/status/1976607103675728340,trump_repost,https://t.co/2rF4gXQcVN,,0.0,0.0,0.0,0.0
1976664270680289364,2025-10-10 15:01:01+00:00,https://x.com/trump_repost/status/1976664270680289364,trump_repost,"Some very strange things are happening in China! They are becoming very hostile, and sending letters to Countries throughout the World, that they want to impose Export Controls on each and every element of production having to do with Rare Earths, and virtually anything else they can think of, even if it's not manufactured in China. Nobody has ever seen anything like this but, essentially, it would ""clog"" the Markets, and make life difficult for virtually every Country in the World, especially for China. We have been contacted by other Countries who are extremely angry at this great Trade hostility, which came out of nowhere. Our relationship with China over the past six months has been a very good one, thereby making this move on Trade an even more surprising one. I have always felt that they've been lying in wait, and now, as usual, I have been proven right! There is no way that China should be allowed to hold the World ""captive,"" but that seems to have been their plan for quite some time, starting with the ""Magnets"" and, other Elements that they have quietly amassed into somewhat of a Monopoly position, a rather sinister and hostile move, to say the least. But the U.S. has Monopoly positions also, much stronger and more far reaching than China's. I have just not chosen to use them, there was never a reason for me to do so — UNTIL NOW! The letter they sent is many pages long, and details, with great specificity, each and every Element that they want to withhold from other Nations. Things that were routine are no longer routine at all. I have not spoken to President Xi because there was no reason to do so. This was a real surprise, not only to me, but to all the Leaders of the Free World. I was to meet President Xi in two weeks, at APEC, in South Korea, but now there seems to be no reason to do so. The Chinese letters were especially inappropriate in that this was the Day that, after three thousand years of bedlam and fighting, there is PEACE IN THE MIDDLE EAST. I wonder if that timing was coincidental? Dependent on what China says about the hostile ""order"" that they have just put out, I will be forced, as President of the United States of America, to financially counter their move. For every Element that they have been able to monopolize, we have two. I never thought it would come to this but perhaps, as with all things, the time has come. Ultimately, though potentially painful, it will be a very good thing, in the end, for the U.S.A. One of the Policies that we are calculating at this moment is a massive increase of Tariffs on Chinese products coming into the United States of America. There are many other countermeasures that are, likewise, under serious consideration. Thank you for your attention to this matter!
 
DONALD J. TRUMP, PRESIDENT OF THE UNITED STATES OF AMERICA",Some very strange things are happening in China They are becoming very hostile and sending letters to Countries throughout the World that they want to impose Export Controls on each and every element of production having to do with Rare Earths and virtually anything else they can think of even if it's not manufactured in China Nobody has ever seen anything like this but essentially it would clog the Markets and make life difficult for virtually every Country in the World especially for China We have been contacted by other Countries who are extremely angry at this great Trade hostility which came out of nowhere Our relationship with China over the past six months has been a very good one thereby making this move on Trade an even more surprising one I have always felt that they've been lying in wait and now as usual I have been proven right There is no way that China should be allowed to hold the World captive but that seems to have been their plan for quite some time starting with the Magnets and other Elements that they have quietly amassed into somewhat of a Monopoly position a rather sinister and hostile move to say the least But the U S has Monopoly positions also much stronger and more far reaching than China's I have just not chosen to use them there was never a reason for me to do so UNTIL NOW The letter they sent is many pages long and details with great specificity each and every Element that they want to withhold from other Nations Things that were routine are no longer routine at all I have not spoken to President Xi because there was no reason to do so This was a real surprise not only to me but to all the Leaders of the Free World I was to meet President Xi in two weeks at APEC in South Korea but now there seems to be no reason to do so The Chinese letters were especially inappropriate in that this was the Day that after three thousand years of bedlam and fighting there is PEACE IN THE MIDDLE EAST I wonder if that timing was coincidental Dependent on what China says about the hostile order that they have just put out I will be forced as President of the United States of America to financially counter their move For every Element that they have been able to monopolize we have two I never thought it would come to this but perhaps as with all things the time has come Ultimately though potentially painful it will be a very good thing in the end for the U S A One of the Policies that we are calculating at this moment is a massive increase of Tariffs on Chinese products coming into the United States of America There are many other countermeasures that are likewise under serious consideration Thank you for your attention to this matter DONALD J TRUMP PRESIDENT OF THE UNITED STATES OF AMERICA,0.7439,0.115,0.107,0.778
1976671214979736024,2025-10-10 15:28:37+00:00,https://x.com/trump_repost/status/1976671214979736024,trump_repost,RT @MariaCorinaYA: Este inmenso reconocimiento a la lucha de todos los venezolanos es un impulso para concluir nuestra tarea: conquistar la…,RT Este inmenso reconocimiento a la lucha de todos los venezolanos es un impulso para concluir nuestra tarea conquistar la,0.0,0.0,0.0,1.0
1976671537114866126,2025-10-10 15:29:53+00:00,https://x.com/trump_repost/status/1976671537114866126,trump_repost,Thank you to President Putin! https://t.co/wuYk20yb7Q,Thank you to President Putin,0.3612,0.385,0.0,0.615
1976672196920738031,2025-10-10 15:32:31+00:00,https://x.com/trump_repost/status/1976672196920738031,trump_repost,https://t.co/NnLJmKpbyj,,0.0,0.0,0.0,0.0
1976672620851740983,2025-10-10 15:34:12+00:00,https://x.com/trump_repost/status/1976672620851740983,trump_repost,https://t.co/Sma9sjFBE2,,0.0,0.0,0.0,0.0
1976673062985843070,2025-10-10 15:35:57+00:00,https://x.com/trump_repost/status/1976673062985843070,trump_repost,https://t.co/qjodDjwXVQ,,0.0,0.0,0.0,0.0
1976673500078412224,2025-10-10 15:37:41+00:00,https://x.com/trump_repost/status/1976673500078412224,trump_repost,https://t.co/Nm6xrpZhMZ,,0.0,0.0,0.0,0.0
1976753986779988404,2025-10-10 20:57:31+00:00,https://x.com/trump_repost/status/1976753986779988404,trump_repost,"It has just been learned that China has taken an extraordinarily aggressive position on Trade in sending an extremely hostile letter to the World, stating that they were going to, effective November 1st, 2025, impose large scale Export Controls on virtually every product they make, and some not even made by them. This affects ALL Countries, without exception, and was obviously a plan devised by them years ago. It is absolutely unheard of in International Trade, and a moral disgrace in dealing with other Nations.

Based on the fact that China has taken this unprecedented position, and speaking only for the U.S.A., and not other Nations who were similarly threatened, starting November 1st, 2025 (or sooner, depending on any further actions or changes taken by China), the United States of America will impose a Tariff of 100% on China, over and above any Tariff that they are currently paying. Also on November 1st, we will impose Export Controls on any and all critical software.

It is impossible to believe that China would have taken such an action, but they have, and the rest is History. Thank you for your attention to this matter!

DONALD J. TRUMP
PRESIDENT OF THE UNITED STATES OF AMERICA",It has just been learned that China has taken an extraordinarily aggressive position on Trade in sending an extremely hostile letter to the World stating that they were going to effective November 1st 2025 impose large scale Export Controls on virtually every product they make and some not even made by them This affects ALL Countries without exception and was obviously a plan devised by them years ago It is absolutely unheard of in International Trade and a moral disgrace in dealing with other Nations Based on the fact that China has taken this unprecedented position and speaking only for the U S A and not other Nations who were similarly threatened starting November 1st 2025 or sooner depending on any further actions or changes taken by China the United States of America will impose a Tariff of 100 on China over and above any Tariff that they are currently paying Also on November 1st we will impose Export Controls on any and all critical software It is impossible to believe that China would have taken such an action but they have and the rest is History Thank you for your attention to this matter DONALD J TRUMP PRESIDENT OF THE UNITED STATES OF AMERICA,0.5252,0.062,0.065,0.873
1976852946467143823,2025-10-11 03:30:45+00:00,https://x.com/trump_repost/status/1976852946467143823,trump_repost,A truly AMAZING job by our great U.S. Attorney in D.C. https://t.co/QfHtz2e8VT,A truly AMAZING job by our great U S Attorney in D C,0.9106,0.698,0.0,0.302
1976860633393234414,2025-10-11 04:01:17+00:00,https://x.com/trump_repost/status/1976860633393234414,trump_repost,https://t.co/3gH0Z1ntw9,,0.0,0.0,0.0,0.0
1976868072058429731,2025-10-11 04:30:51+00:00,https://x.com/trump_repost/status/1976868072058429731,trump_repost,» COLOSSAL MISTAKE was made here: Laura Ingraham https://t.co/66IwP5tZS5,COLOSSAL MISTAKE was made here Laura Ingraham,-0.4824,0.0,0.343,0.657
1976868103427703094,2025-10-11 04:30:58+00:00,https://x.com/trump_repost/status/1976868103427703094,trump_repost,» Watters: Isn’t this what Dems wanted? https://t.co/6FDxAVFLiD,Watters Isn t this what Dems wanted,0.0,0.0,0.0,1.0
1976868179277467737,2025-10-11 04:31:17+00:00,https://x.com/trump_repost/status/1976868179277467737,trump_repost,https://t.co/a7Vt8to9g2,,0.0,0.0,0.0,0.0
