event_id,event_day,symbol,car,ar_-1,ar_0,ar_+1,alpha,beta,resid_var,n_est
1974175465410834764,2025-10-03,AAPL,0.0002035068909734261,0.006091169396524879,0.003695671793713322,-0.009583334299264775,-0.00031972870621179567,1.3021613929983247,0.00015999636935944478,100
1974214678797513147,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974214678797513147,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974221876055687361,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974221876055687361,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974238511219028464,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974238511219028464,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974244850527539347,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974244850527539347,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974256093691064397,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974256093691064397,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974261075081142648,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974261075081142648,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974496121033822436,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974496121033822436,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974566644044451851,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974566644044451851,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974566736986087862,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974566736986087862,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974578026806661296,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974578026806661296,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974601879956193334,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974601879956193334,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974604354062893396,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974604354062893396,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974604429316993258,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974604429316993258,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
